Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"S Chowdhury, R Holmes, A Zaidman…","Revisiting the debate: Are code metrics useful for measuring maintenance effort?",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10193-8","",116,"2022-09-05 09:28:12","","10.1007/s10664-022-10193-8","","",,,,,0,0.00,0,4,1,"… To aid reproducibility, we provide a public replication package Footnote 1 consisting of a data set of \(\sim \)730K Java methods with their complete histories and the values for all …","https://www.cs.ubc.ca/~rtholmes/papers/emse_2022_chowdhury_preprint.pdf",""
0,"G Robles, A Capiluppi, JM Gonzalez-Barahona…","Development effort estimation in free/open source software from activity in version control systems",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10166-x","",117,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10166-x","","",,,,,0,0.00,0,4,1,"… The replication package contains all scripts and public information, but not all the results of the surveys, as personal information was collected. Aggregated and anonymized information …","https://link.springer.com/article/10.1007/s10664-022-10166-x","https://scholar.google.com/scholar?q=related:dKrjXKLWb10J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
31,"N Bettenburg, M Nagappan, AE Hassan","Towards improving statistical modeling of software engineering data: think locally, act globally!",2015,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-013-9292-6","https://scholar.google.com/scholar?cites=14382539439576988965&as_sdt=2005&sciodt=2007&hl=en",118,"2022-09-05 09:28:12","","10.1007/s10664-013-9292-6","","",,,,,31,4.43,10,3,7,"Much research in software engineering (SE) is focused on modeling data collected from software repositories. Insights gained over the last decade suggests that such datasets contain …","https://www.researchgate.net/profile/Ahmed-E-Hassan-2/publication/271922230_Towards_improving_statistical_modeling_of_software_engineering_data_think_locally_act_globally/links/578e8ddc08ae35e97c3f73bb/Towards-improving-statistical-modeling-of-software-engineering-data-think-locally-act-globally.pdf","https://scholar.google.com/scholar?q=related:JT0IGGsLmccJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"M Abdi, H Rocha, S Demeyer, A Bergel","Small-Amp: Test amplification in a dynamically typed language",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10169-8","https://scholar.google.com/scholar?cites=7473521090175974213&as_sdt=2005&sciodt=2007&hl=en",119,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10169-8","","",,,,,2,2.00,1,4,1,"Some test amplification tools extend a manually created test suite with additional test cases to increase the code coverage. The technique is effective, in the sense that it suggests strong …","https://link.springer.com/article/10.1007/s10664-022-10169-8","https://scholar.google.com/scholar?q=related:RTtUydVHt2cJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
117,"N Juristo, S Vegas","Using differences among replications of software engineering experiments to gain knowledge",2009,"… on empirical software engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5314236/","https://scholar.google.com/scholar?cites=2879246520137629244&as_sdt=2005&sciodt=2007&hl=en",120,"2022-09-05 09:28:12","","","","",,,,,117,9.00,59,2,13,"… The information that a replication package should contain has evolved over the years, as shown in [3], [9], [15], [16]. Even with these replication packages, though, several studies have …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.474.7163&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:PD6VhXQj9ScJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
33,"Y Martínez, C Cachero, S Meliá","Empirical study on the maintainability of Web applications: Model-driven Engineering vs Code-centric",2014,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-013-9269-5","https://scholar.google.com/scholar?cites=1392599229098149597&as_sdt=2005&sciodt=2007&hl=en",121,"2022-09-05 09:28:12","","10.1007/s10664-013-9269-5","","",,,,,33,4.13,11,3,8,"… with a new project that they downloaded from the replication package (Martínez et al. 2012a). … The materials used in our quasi-experiment, which are included in a replication package …","https://www.academia.edu/download/77098225/2013_Martinez_etal_EmpirSoftwareEng-pre.pdf","https://scholar.google.com/scholar?q=related:3cbg3J6BUxMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"R Pereira, H Matalonga, M Couto, F Castor…","GreenHub: a large-scale collaborative dataset to battery consumption analysis of android devices",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09925-5","https://scholar.google.com/scholar?cites=296440159945394552&as_sdt=2005&sciodt=2007&hl=en",122,"2022-09-05 09:28:12","","10.1007/s10664-020-09925-5","","",,,,,5,5.00,1,5,1,"… A replication package consisting of the GreenHub Pipeline, for cleaning data, characterizing and querying the dataset, and analyzing battery charging/consumption tendencies. …","https://states.github.io/files/j4.pdf","https://scholar.google.com/scholar?q=related:eIm0PsEqHQQJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"JAS da Costa, R Gheyi, M Ribeiro, S Apel…","Evaluating refactorings for disciplining# ifdef annotations: An eye tracking study with novices",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10002-8","https://scholar.google.com/scholar?cites=7128578242196078845&as_sdt=2005&sciodt=2007&hl=en",123,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10002-8","","",,,,,2,2.00,0,5,1,"… We provide a replication package with the data collected, tasks, and other materials (Aldo et … In addition, the generated fixations are available in our replication package (Aldo et al. 2021…","https://link.springer.com/article/10.1007/s10664-021-10002-8","https://scholar.google.com/scholar?q=related:_QCtdyTM7WIJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"Y Li, S Wang, W Wang, TN Nguyen, Y Wang…","Rap4DQ: Learning to recommend relevant API documentation for developer questions",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10067-5","",124,"2022-09-05 09:28:12","","10.1007/s10664-021-10067-5","","",,,,,0,0.00,0,6,1,"Developers often face difficulties in using different API methods during the software development process. Answering API related questions on API Q&A forums often costs API …","","https://scholar.google.com/scholar?q=related:4cs0YdbCLxQJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
31,"C Soto-Valero, N Harrand, M Monperrus…","A comprehensive study of bloated dependencies in the maven ecosystem",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09914-8","https://scholar.google.com/scholar?cites=15365182789995937093&as_sdt=2005&sciodt=2007&hl=en",125,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09914-8","","",,,,,31,31.00,8,4,1,"Build automation tools and package managers have a profound influence on software development. They facilitate the reuse of third-party libraries, support a clear separation between …","https://link.springer.com/article/10.1007/s10664-020-09914-8","https://scholar.google.com/scholar?q=related:RT2n2lYYPNUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
117,"M Kuhrmann, DM Fernández, M Daneva","On the pragmatic design of literature studies in software engineering: an experience-based guideline",2017,"Empirical software engineering","Springer","https://link.springer.com/article/10.1007/s10664-016-9492-y","https://scholar.google.com/scholar?cites=8442590237942243557&as_sdt=2005&sciodt=2007&hl=en",126,"2022-09-05 09:28:12","","10.1007/s10664-016-9492-y","","",,,,,117,23.40,39,3,5,"… The replication package also included text files containing the database-specific search strings. In an initial test run, we encountered the following to happen: IEEE Xplore rejected the …","https://arxiv.org/pdf/1612.03583","https://scholar.google.com/scholar?q=related:5WC6NBcbKnUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
8,"M Alahmadi, A Khormi, B Parajuli, J Hassel…","Code localization in programming screencasts",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09759-w","https://scholar.google.com/scholar?cites=8571751611866275674&as_sdt=2005&sciodt=2007&hl=en",127,"2022-09-05 09:28:12","","10.1007/s10664-019-09759-w","","",,,,,8,4.00,2,5,2,"Programming screencasts are growing in popularity and are often used by developers as a learning source. The source code shown in these screencasts is often not available for …","https://par.nsf.gov/servlets/purl/10145693","https://scholar.google.com/scholar?q=related:Wt8rCK369HYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
77,"V Riccio, G Jahangirova, A Stocco…","Testing machine learning based systems: a systematic mapping",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09881-0","https://scholar.google.com/scholar?cites=10248985084406201256&as_sdt=2005&sciodt=2007&hl=en",128,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09881-0","","",,,,,77,38.50,19,4,2,"… the final check are reported in the replication package accompanying this paper (Riccio et al. 2019). … All data collected during our study is publicly available in the replication package …","https://link.springer.com/article/10.1007/s10664-020-09881-0","https://scholar.google.com/scholar?q=related:qPtOAKK1O44J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
8,"V Piantadosi, F Fierro, S Scalabrino…","How does code readability change during software evolution?",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09886-9","https://scholar.google.com/scholar?cites=10437654843734278749&as_sdt=2005&sciodt=2007&hl=en",129,"2022-09-05 09:28:12","","10.1007/s10664-020-09886-9","","",,,,,8,4.00,2,4,2,"… We provide a replication package (Piantadosi et al. 2020) with (i) the dataset we built and (ii… Our replication package (Piantadosi et al. 2020) contains the datasets we used to answer …","https://research.tue.nl/files/173794150/Piantadosi2020_Article_HowDoesCodeReadabilityChangeDu.pdf","https://scholar.google.com/scholar?q=related:XcLqgMf_2ZAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"R Widyasari, GAA Prana, SA Haryono, S Wang…","Real world projects, real faults: evaluating spectrum based fault localization techniques on Python projects",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10189-4","",130,"2022-09-05 09:28:12","","10.1007/s10664-022-10189-4","","",,,,,0,0.00,0,5,1,"Spectrum Based Fault Localization (SBFL) is a statistical approach to identify faulty code within a program given a program spectra (ie, records of program elements executed by …","",""
19,"B Chinthanet, RG Kula, S McIntosh, T Ishio…","Lags in the release, adoption, and propagation of npm vulnerability fixes",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09951-x","https://scholar.google.com/scholar?cites=17757145753803287681&as_sdt=2005&sciodt=2007&hl=en",131,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09951-x","","",,,,,19,19.00,4,5,1,"Security vulnerability in third-party dependencies is a growing concern not only for developers of the affected software, but for the risks it poses to an entire software ecosystem, eg, …","https://link.springer.com/article/10.1007/s10664-021-09951-x","https://scholar.google.com/scholar?q=related:gexHUPsNbvYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
9,"J Businge, M Openja, S Nadi, T Berger","Reuse and maintenance practices among divergent forks in three software ecosystems",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10078-2","https://scholar.google.com/scholar?cites=13797435982524219195&as_sdt=2005&sciodt=2007&hl=en",132,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10078-2","","",,,,,9,9.00,2,4,1,"… Second, we provide a more detailed description of how the dataset was collected and provide the full refined dataset in the replication package. Third, we create an additional dataset of …","https://link.springer.com/article/10.1007/s10664-021-10078-2","https://scholar.google.com/scholar?q=related:O3-MlexWer8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
224,"RG Kula, DM German, A Ouni, T Ishio…","Do developers update their library dependencies?",2018,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-017-9521-5","https://scholar.google.com/scholar?cites=662201613823385404&as_sdt=2005&sciodt=2007&hl=en",133,"2022-09-05 09:28:12","","10.1007/s10664-017-9521-5","","",,,,,224,56.00,45,5,4,"Third-party library reuse has become common practice in contemporary software development, as it includes several benefits for developers. Library dependencies are constantly …","https://arxiv.org/pdf/1709.04621","https://scholar.google.com/scholar?q=related:PB-i-ducMAkJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"B Penzenstadler, R Torkar…","Take a deep breath: Benefits of neuroplasticity practices for software developers and computer workers in a family of experiments",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10148-z","https://scholar.google.com/scholar?cites=424643242309804760&as_sdt=2005&sciodt=2007&hl=en",134,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10148-z","","",,,,,1,1.00,0,3,1,"… a brief summary of modeling choices; details can be found in the replication package. … pooling (more information can be found in Appendix Appendix and the replication package). …","https://link.springer.com/article/10.1007/s10664-022-10148-z","https://scholar.google.com/scholar?q=related:2GIlbsei5AUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"T Das, M Di Penta, I Malavolta","Characterizing the evolution of statically-detectable performance issues of Android apps",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09798-3","https://scholar.google.com/scholar?cites=16423600565141213893&as_sdt=2005&sciodt=2007&hl=en",135,"2022-09-05 09:28:12","","10.1007/s10664-019-09798-3","","",,,,,7,3.50,2,3,2,"… (except step ) are implemented as independently-executable software components (mainly Python and Unix shell scripts) and their source code is available in the replication package of …","https://research.vu.nl/ws/portalfiles/portal/121654934/Das2020_CharacterizingTheEvolutionOfStaticallydetectablePerformanceIssuesOfAndroidApps.pdf","https://scholar.google.com/scholar?q=related:xZIlsrJZ7OMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"S Herbold, A Trautsch, B Ledel…","A fine-grained data set and analysis of tangling in bug fixing commits",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10083-5","https://scholar.google.com/scholar?cites=2454003303070109606&as_sdt=2005&sciodt=2007&hl=en",136,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10083-5","","",,,,,5,5.00,1,4,1,"… All labeled data of the LLTC4J corpus and the analysis scripts we used to calculate our results can be found online in our replication package. Footnote 14 …","https://link.springer.com/article/10.1007/s10664-021-10083-5","https://scholar.google.com/scholar?q=related:pg8hlQBfDiIJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"J Olsson, E Risfelt, T Besker, A Martini…","Measuring affective states from technical debt",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09998-w","https://scholar.google.com/scholar?cites=8174632335257482744&as_sdt=2005&sciodt=2007&hl=en",137,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09998-w","","",,,,,1,1.00,0,5,1,"… We have made our work as transparent as possible (see the replication package), under the … sampling (further detailed in the replication package). The approach meant that the sample …","https://link.springer.com/article/10.1007/s10664-021-09998-w","https://scholar.google.com/scholar?q=related:-LVxQMwgcnEJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"A Panichella, S Panichella, G Fraser…","Test Smells 20 Years Later: Detectability, Validity, and Reliability",2022,"… Software Engineering","pure.tudelft.nl","https://pure.tudelft.nl/ws/files/124592012/EMSE_testsmells.pdf","",138,"2022-09-05 09:28:12","PDF","","","",,,,,0,0.00,0,4,1,"… A complete replication package is available at the link: https://figshare.com/s/… the EvoSuite code and the replication package by Grano et al.If the test case minimization and the assertion …","https://pure.tudelft.nl/ws/files/124592012/EMSE_testsmells.pdf",""
0,"T Mariani, M Kessentini, SR Vergilio","Generation of refactoring algorithms by grammatical evolution",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10151-4","",139,"2022-09-05 09:28:12","","10.1007/s10664-022-10151-4","","",,,,,0,0.00,0,3,1,"… More details about the structure of the input files are found in our replication package (Mariani et al. 2021). The metrics and dependencies matrices are provided for each program in csv …","","https://scholar.google.com/scholar?q=related:Jvb7qqLiBd8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"A Tahir, KE Bennin, X Xiao, SG MacDonell","Does class size matter? An in-depth assessment of the effect of class size in software defect prediction",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09991-3","https://scholar.google.com/scholar?cites=13166758047632277453&as_sdt=2005&sciodt=2007&hl=en",140,"2022-09-05 09:28:12","","10.1007/s10664-021-09991-3","","",,,,,5,5.00,1,4,1,"In the past 20 years, defect prediction studies have generally acknowledged the effect of class size on software prediction performance. To quantify the relationship between object-…","https://arxiv.org/pdf/2106.04687","https://scholar.google.com/scholar?q=related:zT-jEK-4ubYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"R Krishna, T Menzies","Learning actionable analytics from multiple software projects",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09843-6","https://scholar.google.com/scholar?cites=17697954307256039654&as_sdt=2005&sciodt=2007&hl=en",141,"2022-09-05 09:28:12","","10.1007/s10664-020-09843-6","","",,,,,7,3.50,4,2,2,"… A comprehensive analysis using these measures may be performed with our replication package. Additionally, other measures can easily be added to extend this replication package. …","https://arxiv.org/pdf/1708.05442","https://scholar.google.com/scholar?q=related:5jgXt6zDm_UJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
34,"C Vendome, G Bavota, MD Penta…","License usage and changes: a large-scale study on github",2017,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-016-9438-4","https://scholar.google.com/scholar?cites=6467686720847834268&as_sdt=2005&sciodt=2007&hl=en",142,"2022-09-05 09:28:12","","10.1007/s10664-016-9438-4","","",,,,,34,6.80,9,4,5,"Open source software licenses determine, from a legal point of view, under which conditions software can be integrated and redistributed. The reason why developers of a project adopt …","http://134.53.148.14/Resources/Publication/EMSE16-Licensing.pdf","https://scholar.google.com/scholar?q=related:nGylKs7WwVkJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
18,"AA Bangash, H Sahar, A Hindle, K Ali","On the time-based conclusion stability of cross-project defect prediction models",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09878-9","https://scholar.google.com/scholar?cites=3513407788498023780&as_sdt=2005&sciodt=2007&hl=en",143,"2022-09-05 09:28:12","","10.1007/s10664-020-09878-9","","",,,,,18,9.00,5,4,2,"Researchers in empirical software engineering often make claims based on observable data such as defect reports. Unfortunately, in many cases, these claims are generalized beyond …","https://arxiv.org/pdf/1911.06348","https://scholar.google.com/scholar?q=related:ZPWD0MQhwjAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
63,"M Yan, Y Fang, D Lo, X Xia…","File-level defect prediction: Unsupervised vs. supervised models",2017,"… Software Engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8170121/","https://scholar.google.com/scholar?cites=2695747950899617473&as_sdt=2005&sciodt=2007&hl=en",144,"2022-09-05 09:28:12","","","","",,,,,63,12.60,13,5,5,"Background: Software defect models can help software quality assurance teams to allocate testing or code review resources. A variety of techniques have been used to build defect …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=4925&context=sis_research","https://scholar.google.com/scholar?q=related:wd5biXo4aSUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"D Teerath, M Ivano","Characterizing the evolution of statically-detectable performance issues of Android apps",2020,"Empirical Software Engineering","search.proquest.com","https://search.proquest.com/openview/6e9228e4ba38296b8bd63005af4a27f2/1?pq-origsite=gscholar&cbl=326341","",145,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,2,2,"… (except step 3 ) are implemented as independently-executable software components (mainly Python and Unix shell scripts) and their source code is available in the replication package …","","https://scholar.google.com/scholar?q=related:nGUIv3i-q6kJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"Z Ahmed, T Mens, D Alexandre…","A multi-dimensional analysis of technical lag in Debian-based Docker images",2021,"Empirical Software …","search.proquest.com","https://search.proquest.com/openview/327d6e976659c9f4c095e64712911e89/1?pq-origsite=gscholar&cbl=326341","",146,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,4,1,"… to reproduce the analysis in this article are available in a replication package (Zerouali 2020). … A transcription of all interviews can be found in the replication package (Zerouali 2020). …","","https://scholar.google.com/scholar?q=related:0URvbuIsPwoJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
76,"A Yamashita","Assessing the capability of code smells to explain maintenance problems: an empirical study combining quantitative and qualitative data",2014,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-013-9250-3","https://scholar.google.com/scholar?cites=298104366170861266&as_sdt=2005&sciodt=2007&hl=en",147,"2022-09-05 09:28:12","","10.1007/s10664-013-9250-3","","",,,,,76,9.50,76,1,8,"… A replication package is available in a technical report by Yamashita (2012b) where all the aspects of the maintenance project and the data collection protocol are described in detail. …","https://www.academia.edu/download/31558072/10.1007-s10664-013-9250-3.pdf","https://scholar.google.com/scholar?q=related:0m6bc1cUIwQJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"YS Nugroho, S Islam, K Nakasai, I Rehman…","How are project-specific forums utilized? A study of participation, content, and sentiment in the Eclipse ecosystem",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10032-2","https://scholar.google.com/scholar?cites=15763030965685214081&as_sdt=2005&sciodt=2007&hl=en",148,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10032-2","","",,,,,1,1.00,0,5,1,"… In this section, we describe the procedure of our data collection, and present our replication package. Our goal is to investigate the nature of participation, content, and sentiment of …","https://link.springer.com/article/10.1007/s10664-021-10032-2","https://scholar.google.com/scholar?q=related:gVsmrSWJwdoJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
9,"P Rani, S Panichella, M Leuenberger, M Ghafari…","What do class comments tell us? An investigation of comment evolution and practices in Pharo Smalltalk",2021,"… software engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09981-5","https://scholar.google.com/scholar?cites=5337779375548650890&as_sdt=2005&sciodt=2007&hl=en",149,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09981-5","","",,,,,9,9.00,2,5,1,"… information types of the Pharo 7 template is shown in the replication package. Footnote 23 … various validation steps are shared in the replication package (to provide evidence of the non-…","https://link.springer.com/article/10.1007/s10664-021-09981-5","https://scholar.google.com/scholar?q=related:itX7sA-aE0oJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
18,"W Felidré, L Furtado, DA da Costa…","Continuous integration theater",2019,"… Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870152/","https://scholar.google.com/scholar?cites=2012191746995593038&as_sdt=2005&sciodt=2007&hl=en",150,"2022-09-05 09:28:12","","","","",,,,,18,6.00,5,4,3,"Background: Continuous Integration (CI) systems are now the bedrock of several software development practices. Several tools such as TravisCI, CircleCI, and Hudson, that implement …","https://arxiv.org/pdf/1907.01602","https://scholar.google.com/scholar?q=related:Th-lm7u97BsJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"D Shin, D Bianculli, L Briand","PRINS: scalable model inference for component-based system logs",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10111-4","https://scholar.google.com/scholar?cites=16576188326625427082&as_sdt=2005&sciodt=2007&hl=en",151,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10111-4","","",,,,,1,1.00,0,3,1,"… /process: as one can see in the replication package for our evaluation (see Section 5.8), … The replication package, including the benchmark logs and our implementation of PRINS, is …","https://link.springer.com/article/10.1007/s10664-021-10111-4","https://scholar.google.com/scholar?q=related:ij58anVzCuYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
45,"G Avelino, E Constantinou, MT Valente…","On the abandonment and survival of open source projects: An empirical investigation",2019,"… Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870181/","https://scholar.google.com/scholar?cites=9231907261713287669&as_sdt=2005&sciodt=2007&hl=en",152,"2022-09-05 09:28:12","","","","",,,,,45,15.00,11,4,3,"… As a final note, we provide a replication package with the results of our analysis as well as the survey’s answers, repositories data, and scripts used in the paper. The replication pack…","https://arxiv.org/pdf/1906.08058","https://scholar.google.com/scholar?q=related:9QnF5b1SHoAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
6,"Z Codabux, C Dutchyn","Profiling developers through the lens of technical debt",2020,"… Symposium on Empirical Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3422172","https://scholar.google.com/scholar?cites=1081274585296565946&as_sdt=2005&sciodt=2007&hl=en",153,"2022-09-05 09:28:12","","10.1145/3382494.3422172","","",,,,,6,3.00,3,2,2,"… violations to the most common code smells by Fowler [5] and the translation of these rules violations to bad practices, in the format of a CSV file (codified.csv in the replication package (…","https://arxiv.org/pdf/2009.04005","https://scholar.google.com/scholar?q=related:unZCqYF1AQ8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
